user,item,score
305,139385,60.0
305,2700,90.0
305,1089,100.0
305,2918,100.0
305,780,90.0
305,1625,50.0
305,431,100.0
305,5618,100.0
305,94478,30.0
305,122918,70.0
305,94018,80.0
305,1721,70.0
305,48780,60.0
305,76251,90.0
305,60684,80.0
305,7439,100.0
305,122920,80.0
305,48394,100.0
305,1199,80.0
305,96588,80.0
305,8641,60.0
305,51412,80.0
305,90439,60.0
305,4246,90.0
305,7438,100.0
305,1240,70.0
305,68319,80.0
305,160954,60.0
305,47997,100.0
305,3160,70.0
305,56757,60.0
305,68135,70.0
305,62250,100.0
305,6879,70.0
305,1278,100.0
305,120799,50.0
305,1584,90.0
305,8371,60.0
305,71156,80.0
305,94864,50.0
305,3994,60.0
305,45447,60.0
305,92507,80.0
305,4439,70.0
305,163645,80.0
305,4995,100.0
305,106766,40.0
305,92420,80.0
305,136864,40.0
305,7323,100.0
305,5418,70.0
305,134130,60.0
305,380,60.0
305,31410,100.0
305,54999,80.0
305,128360,70.0
305,4361,40.0
305,231,20.0
305,8361,80.0
305,1178,100.0
305,3916,80.0
305,8528,80.0
305,2542,70.0
305,106072,70.0
305,288,70.0
305,98809,60.0
305,1220,100.0
305,2628,40.0
305,57640,80.0
305,122892,60.0
305,70,100.0
305,1073,100.0
305,64983,80.0
305,27773,90.0
305,1207,90.0
305,5989,100.0
305,589,100.0
305,7445,70.0
305,71530,50.0
305,140110,80.0
305,33794,100.0
305,457,80.0
305,2571,100.0
305,4262,80.0
305,68954,100.0
305,527,100.0
305,109487,70.0
305,356,90.0
305,69844,60.0
305,3949,100.0
305,104841,60.0
305,60397,80.0
305,122900,70.0
305,1262,100.0
305,54286,80.0
305,84152,90.0
305,120466,70.0
305,3039,100.0
305,2944,80.0
305,2003,60.0
305,750,80.0
305,2761,90.0
305,1090,100.0
305,71535,100.0
305,1213,100.0
305,8373,50.0
305,673,80.0
305,72011,60.0
305,1961,80.0
305,6874,100.0
305,55721,100.0
305,63992,60.0
305,1246,80.0
305,1206,100.0
305,114662,100.0
305,4878,100.0
305,53322,60.0
305,1610,100.0
305,58299,80.0
305,89470,60.0
305,60037,70.0
305,318,100.0
305,47,80.0
305,148626,60.0
305,60072,60.0
305,2762,80.0
305,4016,70.0
305,8874,80.0
305,8376,50.0
305,53000,90.0
305,112897,80.0
305,3681,100.0
305,122904,100.0
305,8529,60.0
305,115210,80.0
305,55118,70.0
305,89492,80.0
305,173925,90.0
305,3300,60.0
305,81932,80.0
305,62644,80.0
305,101362,60.0
305,56775,60.0
305,66371,100.0
305,1270,100.0
305,6502,100.0
305,90249,80.0
305,5378,60.0
305,75813,70.0
305,2804,100.0
305,1263,70.0
305,55290,50.0
305,4022,90.0
305,56171,60.0
305,2858,100.0
305,508,50.0
305,58301,90.0
305,63859,60.0
305,79251,80.0
305,7001,90.0
305,68157,100.0
305,185585,50.0
305,76093,80.0
305,48385,100.0
305,96079,70.0
305,44972,80.0
305,102125,50.0
305,63062,60.0
305,2268,100.0
305,53953,80.0
305,1247,100.0
305,105585,100.0
305,1391,40.0
305,93838,100.0
305,61323,60.0
305,2028,80.0
305,2302,100.0
305,1682,80.0
305,187593,100.0
305,45186,80.0
305,5254,80.0
305,139644,70.0
305,8014,80.0
305,1219,100.0
305,5903,80.0
305,4034,90.0
305,96737,100.0
305,3499,80.0
305,4002,60.0
305,2232,100.0
305,91500,40.0
305,91485,100.0
305,4776,90.0
305,74510,100.0
305,80463,100.0
305,44555,100.0
305,67923,80.0
305,55247,70.0
305,2959,90.0
305,106489,60.0
305,38038,90.0
305,4232,60.0
305,474,80.0
305,105844,60.0
305,87485,100.0
305,26776,70.0
305,353,90.0
305,316,60.0
305,1466,70.0
305,56145,60.0
305,3535,100.0
305,91630,80.0
305,81591,60.0
305,70286,90.0
305,89745,80.0
305,778,100.0
305,89804,60.0
305,73017,80.0
305,92259,100.0
305,40815,80.0
305,5816,60.0
305,88140,60.0
305,164179,80.0
305,2795,90.0
305,924,80.0
305,50,100.0
305,2329,100.0
305,6709,90.0
305,1250,100.0
305,64957,60.0
305,2706,80.0
305,4226,70.0
305,95510,10.0
305,8917,30.0
305,7153,100.0
305,59900,80.0
305,106491,60.0
305,96610,50.0
305,60069,100.0
305,3578,100.0
305,6708,90.0
305,7981,100.0
305,25,60.0
305,1234,100.0
305,59784,70.0
305,519,50.0
305,3527,80.0
305,65130,60.0
305,1221,100.0
305,106918,100.0
305,1232,100.0
305,112852,90.0
305,37380,80.0
305,54997,70.0
305,5971,70.0
305,112552,100.0
305,69481,100.0
305,2353,60.0
305,1552,30.0
305,1587,50.0
305,4639,80.0
305,2000,80.0
305,1196,100.0
305,166528,60.0
305,4270,90.0
305,79132,100.0
305,3275,100.0
305,89118,10.0
305,47099,100.0
305,78469,60.0
305,2664,100.0
305,858,100.0
305,106782,80.0
305,4700,60.0
305,6764,60.0
305,4105,80.0
305,968,100.0
305,51255,80.0
305,1193,100.0
305,2105,60.0
305,899,90.0
305,73321,40.0
305,122926,80.0
305,109374,100.0
305,4369,80.0
305,110501,80.0
305,177763,50.0
305,48774,70.0
305,1333,100.0
305,67255,100.0
305,59315,90.0
305,3267,100.0
305,1259,90.0
305,143969,90.0
305,8810,90.0
305,1387,70.0
305,142448,60.0
305,34048,70.0
305,44195,100.0
305,48516,90.0
305,4896,60.0
305,79695,80.0
305,54001,60.0
305,69951,50.0
305,1954,100.0
305,68791,80.0
305,1129,80.0
305,6870,60.0
305,53519,90.0
305,68358,80.0
305,85342,80.0
305,4553,70.0
305,79553,90.0
305,84954,60.0
305,1968,100.0
305,5956,90.0
305,45720,70.0
305,5459,60.0
305,2987,90.0
305,105197,100.0
305,81845,80.0
305,74868,50.0
305,223,80.0
305,132796,50.0
305,357,100.0
305,1225,100.0
305,31420,60.0
305,32,100.0
305,7022,100.0
305,2115,20.0
305,370,80.0
305,74458,70.0
305,122886,60.0
305,111759,70.0
305,90866,60.0
305,3421,100.0
305,6377,100.0
305,117529,60.0
305,235,90.0
306,63859,60.0
306,166461,80.0
306,35836,50.0
306,104211,80.0
306,5618,70.0
306,157296,80.0
306,8961,70.0
306,56152,70.0
306,5218,70.0
306,175303,80.0
306,64969,50.0
306,58047,60.0
306,100390,70.0
306,106696,80.0
306,119141,60.0
306,27772,60.0
306,177765,80.0
306,84944,60.0
306,45668,100.0
306,60069,100.0
306,142997,70.0
306,140110,60.0
306,122918,60.0
306,159858,80.0
306,136016,90.0
306,66203,60.0
306,109487,60.0
306,52973,40.0
306,134853,80.0
306,31685,40.0
306,2762,60.0
306,76093,60.0
306,7293,70.0
306,80166,60.0
306,103688,80.0
306,4886,60.0
306,111659,70.0
306,117590,80.0
306,4306,60.0
306,60126,70.0
306,97913,80.0
306,164200,70.0
306,65230,40.0
306,87869,80.0
306,53322,60.0
306,76293,70.0
306,158813,60.0
306,75805,60.0
306,50872,70.0
306,1345,40.0
306,121231,60.0
306,31433,60.0
306,92391,40.0
306,111113,50.0
306,97225,70.0
306,152077,50.0
306,8360,60.0
306,88785,60.0
306,5957,80.0
306,166534,80.0
306,6502,40.0
306,104908,60.0
306,86833,80.0
306,168250,60.0
306,59258,60.0
306,157312,70.0
306,110771,80.0
306,45720,80.0
306,152081,80.0
306,80463,40.0
306,115617,80.0
306,103335,70.0
307,45728,80.0
307,4477,80.0
307,54004,80.0
307,2432,40.0
307,6827,30.0
307,68954,100.0
307,6012,40.0
307,736,20.0
307,5451,30.0
307,1721,40.0
307,1476,50.0
307,56757,90.0
307,32011,30.0
307,1204,70.0
307,6212,50.0
307,1288,60.0
307,4238,60.0
307,26686,20.0
307,1032,80.0
307,1228,70.0
307,47610,80.0
307,1291,70.0
307,6787,80.0
307,45501,50.0
307,4127,30.0
307,2907,40.0
307,2657,60.0
307,2406,50.0
307,2683,70.0
307,8907,50.0
307,4744,30.0
307,953,60.0
307,104,60.0
307,3578,70.0
307,3705,50.0
307,235,60.0
307,923,80.0
307,41571,90.0
307,45447,40.0
307,6287,70.0
307,1285,50.0
307,2407,30.0
307,5266,40.0
307,2915,50.0
307,19,80.0
307,3824,50.0
307,1246,70.0
307,318,90.0
307,5464,50.0
307,5298,70.0
307,376,40.0
307,5218,50.0
307,2423,50.0
307,58315,40.0
307,6297,50.0
307,539,40.0
307,2596,70.0
307,7347,50.0
307,3623,40.0
307,2699,60.0
307,1214,40.0
307,2959,80.0
307,5945,30.0
307,1993,50.0
307,1330,20.0
307,3173,60.0
307,49272,70.0
307,2005,80.0
307,2888,20.0
307,7030,60.0
307,541,70.0
307,2361,40.0
307,5481,70.0
307,40723,30.0
307,6322,40.0
307,44840,40.0
307,2985,50.0
307,3740,80.0
307,6999,40.0
307,1325,10.0
307,2797,60.0
307,2373,20.0
307,110,70.0
307,33495,40.0
307,52245,60.0
307,6870,60.0
307,4090,50.0
307,2058,50.0
307,1479,60.0
307,8910,70.0
307,1729,80.0
307,6503,30.0
307,1021,20.0
307,6796,50.0
307,4915,40.0
307,58156,60.0
307,2422,20.0
307,56782,80.0
307,33681,20.0
307,39234,50.0
307,1037,20.0
307,3275,70.0
307,3363,70.0
307,55241,60.0
307,4896,60.0
307,616,50.0
307,4306,50.0
307,1407,10.0
307,585,10.0
307,710,60.0
307,4308,70.0
307,2115,60.0
307,2288,80.0
307,55280,80.0
307,2580,60.0
307,53996,80.0
307,2315,10.0
307,6548,60.0
307,292,40.0
307,1562,50.0
307,53125,70.0
307,1342,40.0
307,44828,40.0
307,34326,40.0
307,1259,70.0
307,231,50.0
307,4091,70.0
307,54272,90.0
307,46723,60.0
307,5454,30.0
307,1347,60.0
307,830,50.0
307,101,90.0
307,2145,60.0
307,55765,90.0
307,524,50.0
307,5573,30.0
307,5349,80.0
307,333,60.0
307,2987,60.0
307,51935,80.0
307,32,70.0
307,40819,90.0
307,2325,50.0
307,40815,70.0
307,5459,30.0
307,48385,90.0
307,39446,30.0
307,27,50.0
307,5679,40.0
307,288,80.0
307,4642,40.0
307,50794,60.0
307,2421,60.0
307,1031,100.0
307,6482,40.0
307,2072,70.0
307,7444,40.0
307,1499,10.0
307,4995,60.0
307,4104,30.0
307,46578,80.0
307,1028,80.0
307,6872,20.0
307,65,50.0
307,45722,70.0
307,1391,40.0
307,54997,90.0
307,2908,20.0
307,66097,90.0
307,4226,80.0
307,543,60.0
307,1544,40.0
307,185,50.0
307,53435,10.0
307,5810,20.0
307,18,60.0
307,7265,60.0
307,54259,80.0
307,52281,80.0
307,165,50.0
307,5025,50.0
307,70,70.0
307,7153,60.0
307,916,80.0
307,32587,90.0
307,6250,10.0
307,5502,60.0
307,1240,50.0
307,553,90.0
307,180,80.0
307,5816,60.0
307,48082,90.0
307,5618,80.0
307,1088,60.0
307,1326,10.0
307,26133,80.0
307,47518,10.0
307,2100,30.0
307,2504,40.0
307,7346,50.0
307,1995,20.0
307,1,80.0
307,1380,50.0
307,4641,70.0
307,858,90.0
307,1136,70.0
307,1732,80.0
307,780,40.0
307,7154,40.0
307,1271,60.0
307,6374,30.0
307,2542,60.0
307,2003,50.0
307,65088,80.0
307,480,70.0
307,5539,40.0
307,2320,50.0
307,7259,10.0
307,6874,70.0
307,55247,80.0
307,5265,50.0
307,2162,50.0
307,2772,30.0
307,2501,50.0
307,2716,60.0
307,2139,70.0
307,5952,60.0
307,203,50.0
307,2236,70.0
307,1206,70.0
307,1997,60.0
307,778,60.0
307,6558,40.0
307,3861,50.0
307,1453,10.0
307,1215,100.0
307,1327,70.0
307,1405,40.0
307,4403,60.0
307,5255,50.0
307,3052,60.0
307,5955,60.0
307,3160,70.0
307,904,80.0
307,433,30.0
307,5064,90.0
307,4448,80.0
307,52458,50.0
307,6868,80.0
307,2174,80.0
307,55261,70.0
307,8970,90.0
307,2502,60.0
307,48142,40.0
307,2054,30.0
307,4317,20.0
307,3955,50.0
307,3552,70.0
307,59022,80.0
307,1805,20.0
307,3977,40.0
307,2321,50.0
307,3051,30.0
307,372,40.0
307,37857,90.0
307,454,60.0
307,924,70.0
307,40826,60.0
307,223,80.0
307,3270,40.0
307,3949,80.0
307,5283,50.0
307,4749,10.0
307,1036,60.0
307,4205,60.0
307,588,80.0
307,1328,10.0
307,4886,60.0
307,3897,100.0
307,2506,50.0
307,1339,80.0
307,1257,60.0
307,2712,60.0
307,4148,60.0
307,6593,40.0
307,364,60.0
307,27434,10.0
307,2639,50.0
307,3081,80.0
307,3253,60.0
307,2012,60.0
307,3264,50.0
307,1086,80.0
307,266,70.0
307,2371,40.0
307,3499,70.0
307,592,80.0
307,8874,100.0
307,260,70.0
307,2161,50.0
307,5553,40.0
307,3616,40.0
307,22,40.0
307,52975,40.0
307,6951,50.0
307,3785,30.0
307,3882,10.0
307,3511,30.0
307,6936,70.0
307,2023,70.0
307,5110,60.0
307,1617,70.0
307,1193,70.0
307,47,80.0
307,2087,50.0
307,466,20.0
307,58105,70.0
307,2122,70.0
307,2724,30.0
307,2470,50.0
307,37382,60.0
307,52722,70.0
307,1366,80.0
307,2445,40.0
307,5401,50.0
307,5989,70.0
307,1441,80.0
307,50798,10.0
307,52287,70.0
307,2500,30.0
307,48394,60.0
307,2628,80.0
307,1089,80.0
307,6373,60.0
307,52604,90.0
307,1753,80.0
307,1221,90.0
307,5418,70.0
307,7448,60.0
307,6750,40.0
307,8969,80.0
307,38061,60.0
307,32017,50.0
307,724,30.0
307,1580,40.0
307,3186,70.0
307,2248,50.0
307,21,50.0
307,6794,30.0
307,784,80.0
307,367,30.0
307,6707,20.0
307,27772,40.0
307,217,40.0
307,919,100.0
307,175,70.0
307,2296,30.0
307,55820,90.0
307,5312,40.0
307,8807,80.0
307,4571,60.0
307,59315,100.0
307,1673,80.0
307,8860,20.0
307,2700,80.0
307,45081,30.0
307,2120,40.0
307,2723,30.0
307,1270,80.0
307,3793,70.0
307,2640,60.0
307,910,60.0
307,2081,60.0
307,1821,40.0
307,434,20.0
307,339,30.0
307,1197,70.0
307,596,50.0
307,1431,10.0
307,4361,50.0
307,46976,70.0
307,1097,60.0
307,4010,70.0
307,64622,80.0
307,50442,40.0
307,6709,60.0
307,441,60.0
307,1252,60.0
307,908,80.0
307,7371,70.0
307,1095,60.0
307,58559,90.0
307,4748,30.0
307,455,10.0
307,26629,30.0
307,6377,60.0
307,6888,10.0
307,24,40.0
307,43679,20.0
307,186,10.0
307,8961,60.0
307,4520,40.0
307,562,40.0
307,2144,60.0
307,3535,100.0
307,8641,80.0
307,3107,40.0
307,2706,50.0
307,145,60.0
307,597,60.0
307,3177,40.0
307,3252,60.0
307,39,40.0
307,6755,80.0
307,1923,60.0
307,34520,40.0
307,8340,60.0
307,1126,90.0
307,4732,40.0
307,67408,80.0
307,6220,20.0
307,7254,70.0
307,909,80.0
307,8506,50.0
307,61132,80.0
307,429,40.0
307,1265,60.0
307,2302,40.0
307,1777,70.0
307,4993,60.0
307,6350,80.0
307,253,70.0
307,8784,70.0
307,7361,100.0
307,5151,10.0
307,4002,50.0
307,1994,50.0
307,1387,60.0
307,8360,60.0
307,428,80.0
307,2606,10.0
307,700,30.0
307,343,30.0
307,3,70.0
307,8366,80.0
307,663,100.0
307,6811,70.0
307,4149,40.0
307,6711,80.0
307,1343,80.0
307,33085,10.0
307,3476,70.0
307,1682,80.0
307,32019,40.0
307,4239,100.0
307,55282,60.0
307,5445,60.0
307,1210,60.0
307,6252,30.0
307,2791,40.0
307,34323,60.0
307,1198,80.0
307,4109,50.0
307,54256,90.0
307,3033,60.0
307,719,30.0
307,594,50.0
307,1092,60.0
307,37729,60.0
307,2581,30.0
307,593,90.0
307,4262,80.0
307,1500,50.0
307,2710,50.0
307,2114,60.0
307,5991,60.0
307,2109,60.0
307,30793,50.0
307,4975,80.0
307,6058,40.0
307,56174,70.0
307,7247,80.0
307,2027,30.0
307,2340,80.0
307,40581,50.0
307,2060,70.0
307,6323,60.0
307,8636,70.0
307,1889,60.0
307,3858,30.0
307,587,40.0
307,7317,30.0
307,457,60.0
307,2052,60.0
307,1967,80.0
307,38038,80.0
307,61024,80.0
307,55272,80.0
307,1992,60.0
307,2011,70.0
307,158,30.0
307,3755,50.0
307,2572,10.0
307,30848,50.0
307,1358,40.0
307,3174,50.0
307,52241,80.0
307,4643,60.0
307,3145,50.0
307,1207,60.0
307,2420,70.0
307,8695,50.0
307,8368,60.0
307,2918,60.0
307,2694,60.0
307,520,40.0
307,833,20.0
307,1799,50.0
307,628,80.0
307,1961,60.0
307,1584,40.0
307,3250,60.0
307,3063,20.0
307,586,40.0
307,49396,50.0
307,58162,80.0
307,51662,70.0
307,2804,70.0
307,10,50.0
307,2160,60.0
307,1490,20.0
307,1430,50.0
307,2348,70.0
307,3916,50.0
307,1042,50.0
307,1101,10.0
307,2997,60.0
307,3649,50.0
307,6586,40.0
307,44191,80.0
307,7316,30.0
307,4951,50.0
307,53956,50.0
307,1513,30.0
307,829,40.0
307,2424,20.0
307,7701,10.0
307,52973,80.0
307,1485,60.0
307,4989,40.0
307,1614,10.0
307,68952,90.0
307,6763,40.0
307,1895,40.0
307,2017,10.0
307,55830,90.0
307,2018,60.0
307,2762,50.0
307,48516,90.0
307,4654,40.0
307,5650,60.0
307,56367,90.0
307,3247,20.0
307,55245,60.0
307,4247,50.0
307,5294,80.0
307,5784,10.0
307,55269,80.0
307,7117,40.0
307,62,60.0
307,6014,30.0
307,6850,40.0
307,7147,70.0
307,2395,80.0
307,6016,70.0
307,1345,80.0
307,33004,70.0
307,5669,50.0
307,3752,50.0
307,1201,80.0
307,4246,80.0
307,58998,80.0
307,59421,60.0
307,3943,20.0
307,5099,60.0
307,4602,60.0
307,4697,30.0
307,60069,100.0
307,5452,20.0
307,6218,20.0
307,337,70.0
307,1027,40.0
307,7802,60.0
307,1247,90.0
307,2291,80.0
307,880,40.0
307,6535,20.0
307,53129,90.0
307,52375,70.0
307,1093,60.0
307,4255,30.0
307,3617,40.0
307,2124,50.0
307,1474,30.0
307,7173,70.0
307,1645,80.0
307,16,90.0
307,4979,90.0
307,1324,10.0
307,6625,50.0
307,40278,60.0
307,42725,60.0
307,212,30.0
307,34437,60.0
307,8949,60.0
307,4025,30.0
307,419,40.0
307,2335,70.0
307,2133,90.0
307,3210,80.0
307,33679,40.0
307,1035,80.0
307,5139,80.0
307,207,30.0
307,4039,90.0
307,531,60.0
307,150,40.0
307,64116,70.0
307,1917,50.0
307,785,50.0
307,377,20.0
307,3826,10.0
307,6957,70.0
307,34162,70.0
307,4229,30.0
307,3005,70.0
307,7046,40.0
307,2369,40.0
307,41566,60.0
307,1982,60.0
307,8873,90.0
307,551,60.0
307,733,60.0
307,344,80.0
307,5299,40.0
307,4535,50.0
307,4848,60.0
307,1586,40.0
307,435,20.0
307,6863,50.0
307,4852,20.0
307,2093,50.0
307,6187,80.0
307,2140,50.0
307,8373,60.0
307,3564,20.0
307,296,90.0
307,44195,60.0
307,1704,60.0
307,33166,70.0
307,1094,50.0
307,502,20.0
307,6539,60.0
307,6040,30.0
307,1261,80.0
307,3004,40.0
307,4980,60.0
307,4359,60.0
307,5128,40.0
307,3468,70.0
307,39183,70.0
307,2478,50.0
307,4776,80.0
307,1968,90.0
307,2871,60.0
307,6702,50.0
307,256,10.0
307,500,40.0
307,7367,20.0
307,431,70.0
307,34534,70.0
307,6249,40.0
307,3863,30.0
307,6744,30.0
307,357,60.0
307,353,90.0
307,216,80.0
307,2121,40.0
307,1213,80.0
307,153,40.0
307,2571,70.0
307,208,50.0
307,5538,40.0
307,53550,80.0
307,410,60.0
307,4720,50.0
307,2746,50.0
307,47810,10.0
307,1263,80.0
307,54503,80.0
307,3255,50.0
307,147,40.0
307,1717,10.0
307,1258,70.0
307,1073,80.0
307,8835,20.0
307,590,60.0
307,2541,40.0
307,31,30.0
307,788,40.0
307,55290,80.0
307,4878,100.0
307,6881,40.0
307,47099,80.0
307,648,40.0
307,141,50.0
307,1230,50.0
307,902,70.0
307,59615,70.0
307,1552,60.0
307,5524,50.0
307,3671,80.0
307,1120,60.0
307,3478,50.0
308,5444,70.0
308,912,60.0
308,5952,80.0
308,54001,100.0
308,110,20.0
308,71033,20.0
308,6863,70.0
308,253,10.0
308,357,10.0
308,6539,70.0
308,91500,60.0
308,7153,70.0
308,1036,20.0
308,434,20.0
308,33615,20.0
308,1246,100.0
308,8368,100.0
308,1198,20.0
308,40815,100.0
308,364,60.0
308,858,30.0
308,5669,60.0
308,1136,80.0
308,551,60.0
308,1197,90.0
308,5816,100.0
308,1089,20.0
308,45722,60.0
308,2571,60.0
308,6016,20.0
308,161,20.0
308,339,20.0
308,91529,60.0
308,356,50.0
308,292,20.0
308,2762,10.0
308,362,80.0
308,6377,80.0
308,1200,20.0
308,63082,20.0
308,1291,10.0
308,47610,40.0
308,117192,100.0
308,60069,80.0
308,454,20.0
308,185,20.0
308,2028,10.0
308,223,20.0
308,527,20.0
308,54286,10.0
308,50872,80.0
308,745,20.0
308,4886,80.0
308,21,20.0
308,4226,20.0
308,3450,20.0
308,50,50.0
308,1035,60.0
308,39,60.0
308,19,20.0
308,92259,20.0
308,288,20.0
308,56174,20.0
308,27706,40.0
308,293,20.0
308,87234,100.0
308,2324,20.0
308,457,60.0
308,7451,70.0
308,68954,70.0
308,2953,60.0
308,1203,10.0
308,1028,80.0
308,76093,90.0
308,260,50.0
308,25,20.0
308,89745,90.0
308,1196,50.0
308,45499,40.0
308,6936,40.0
308,4447,70.0
308,3578,20.0
308,6934,60.0
308,4963,20.0
308,48,80.0
308,68358,80.0
308,106642,100.0
309,1265,90.0
309,318,80.0
309,6777,80.0
309,5398,80.0
309,904,80.0
309,4327,80.0
309,1276,80.0
309,3471,60.0
309,1234,80.0
309,4432,80.0
309,906,70.0
309,50,90.0
309,953,80.0
309,5952,80.0
309,6934,40.0
309,902,80.0
309,1949,100.0
309,4339,70.0
309,913,90.0
309,7303,80.0
309,930,80.0
309,1942,80.0
309,5008,90.0
309,2353,90.0
309,1302,50.0
309,1250,100.0
309,3081,10.0
309,1172,100.0
309,527,80.0
309,30812,80.0
309,2571,80.0
309,1207,60.0
309,1272,80.0
309,4993,90.0
309,1203,100.0
309,30825,70.0
309,3095,70.0
309,2944,80.0
309,1952,30.0
309,3996,80.0
309,1301,80.0
309,2324,90.0
309,4326,80.0
309,973,80.0
309,912,100.0
309,7216,90.0
309,8228,80.0
309,908,70.0
309,2028,90.0
309,4886,80.0
309,2019,100.0
309,48780,70.0
309,3101,50.0
309,30707,80.0
309,1946,80.0
309,1263,60.0
309,1198,80.0
309,1201,90.0
309,2132,90.0
309,4406,70.0
309,1204,80.0
309,1213,50.0
309,911,80.0
309,933,80.0
309,2067,70.0
309,7143,80.0
310,3996,80.0
310,7305,50.0
310,1148,100.0
310,216,40.0
310,3751,80.0
310,2683,60.0
310,1396,80.0
310,1233,100.0
310,6708,80.0
310,6711,100.0
310,252,50.0
310,852,60.0
310,6979,60.0
310,1945,100.0
310,2657,40.0
310,2013,10.0
310,750,80.0
310,6051,90.0
310,4306,70.0
310,529,90.0
310,58,90.0
310,3555,90.0
310,2371,80.0
310,6410,90.0
310,904,100.0
310,104,40.0
310,6548,10.0
310,4995,80.0
310,16,20.0
310,236,10.0
310,1204,100.0
310,2518,80.0
310,5481,70.0
310,745,100.0
310,1198,80.0
310,2944,100.0
310,1468,80.0
310,1304,100.0
310,2355,70.0
310,2372,40.0
310,1247,90.0
310,4963,80.0
310,1517,80.0
311,1258,80.0
311,1247,20.0
311,715,60.0
311,1304,30.0
311,2797,10.0
311,6333,60.0
311,3977,20.0
311,2174,10.0
311,1208,50.0
311,16,50.0
311,2355,60.0
311,2324,10.0
311,466,20.0
311,2599,60.0
311,852,10.0
311,3996,60.0
311,6365,70.0
311,5944,50.0
312,1909,80.0
312,5433,60.0
312,3702,80.0
312,3994,80.0
312,480,60.0
312,3703,100.0
312,1222,100.0
312,1344,80.0
312,3024,60.0
312,260,100.0
312,2617,60.0
312,1210,100.0
312,2186,80.0
312,5378,80.0
312,2746,80.0
312,6,80.0
312,247,80.0
312,750,100.0
312,866,60.0
312,5225,100.0
312,1175,100.0
312,1376,60.0
312,5421,60.0
312,4643,60.0
312,1097,100.0
312,527,100.0
312,1272,80.0
312,2717,60.0
312,1278,80.0
312,5991,80.0
312,3701,60.0
312,780,40.0
312,1674,80.0
312,5956,100.0
312,151,60.0
312,968,100.0
312,356,80.0
312,2952,80.0
312,2203,80.0
312,2644,60.0
312,1178,100.0
312,680,80.0
312,2916,80.0
312,1876,60.0
312,2571,60.0
312,1214,80.0
312,5010,60.0
312,316,60.0
312,1973,60.0
312,5902,80.0
312,5479,60.0
312,1374,80.0
312,2968,80.0
312,5349,60.0
312,2710,60.0
312,1298,80.0
312,2793,20.0
312,253,80.0
312,5065,60.0
312,1206,100.0
312,1219,100.0
312,1717,40.0
312,608,80.0
312,1036,60.0
312,1921,80.0
312,3471,100.0
312,904,80.0
312,5445,80.0
312,4744,60.0
312,2012,80.0
312,442,40.0
312,110,80.0
312,2640,80.0
312,1396,60.0
312,5388,60.0
312,2393,40.0
312,912,100.0
312,4148,60.0
312,1094,80.0
312,3476,80.0
312,2004,80.0
312,3827,60.0
312,5881,80.0
312,1748,80.0
312,5952,100.0
312,3698,60.0
312,2407,80.0
312,2641,60.0
312,4117,80.0
312,1255,60.0
312,924,100.0
312,3342,80.0
312,2105,60.0
312,1584,80.0
312,1994,80.0
312,541,100.0
312,1982,80.0
312,1240,80.0
312,542,20.0
312,1289,100.0
312,2580,60.0
312,2140,80.0
312,2288,80.0
312,1321,80.0
312,799,80.0
312,5989,80.0
312,3175,60.0
312,16,80.0
312,1127,80.0
312,5679,60.0
312,3033,60.0
312,1224,80.0
312,2606,40.0
312,1090,80.0
312,1617,80.0
312,5451,80.0
312,471,80.0
312,3147,80.0
312,2716,80.0
312,1348,100.0
312,1342,80.0
312,1077,80.0
312,4720,80.0
312,1974,40.0
312,4437,100.0
312,457,80.0
312,382,60.0
312,2762,80.0
312,2167,60.0
312,2600,80.0
312,1991,60.0
312,1690,40.0
312,346,60.0
312,1252,100.0
312,5502,60.0
312,4553,60.0
312,2985,80.0
312,671,80.0
312,2163,60.0
312,1391,80.0
312,4370,80.0
312,2160,100.0
312,903,100.0
312,1408,80.0
312,1253,80.0
312,5872,40.0
312,724,60.0
312,4754,80.0
312,5463,80.0
312,1200,80.0
312,4036,80.0
312,3535,60.0
312,1544,60.0
312,1212,80.0
312,1644,20.0
312,5812,80.0
312,1215,100.0
312,198,60.0
312,5945,80.0
312,3081,80.0
312,3742,100.0
312,1130,80.0
312,4235,60.0
312,329,60.0
312,3264,40.0
312,2550,80.0
312,4008,80.0
312,1204,100.0
312,1199,80.0
312,32,80.0
312,1407,60.0
312,1333,80.0
312,2628,60.0
312,2976,80.0
312,1387,100.0
312,5925,40.0
313,196,80.0
313,5026,100.0
313,2553,80.0
313,2858,80.0
313,3701,100.0
313,1371,80.0
313,592,100.0
313,1466,60.0
313,2291,60.0
313,1274,100.0
313,3267,60.0
313,4210,80.0
313,1222,100.0
313,4105,80.0
313,1320,60.0
313,474,60.0
313,1374,80.0
313,5349,80.0
313,3081,80.0
313,1235,100.0
313,165,60.0
313,4084,40.0
313,2003,80.0
313,1717,80.0
313,750,100.0
313,3471,20.0
313,3697,100.0
313,1220,20.0
313,2664,60.0
313,2427,40.0
313,1603,80.0
313,2053,20.0
313,2867,100.0
313,2571,100.0
313,2311,60.0
313,2115,40.0
313,3889,40.0
313,5254,100.0
313,1036,80.0
313,1391,80.0
313,1210,60.0
313,2628,40.0
313,2076,80.0
313,1625,100.0
313,316,80.0
313,188,80.0
313,3927,40.0
313,1265,80.0
